Mode,Indicator,Date,Current,Week Number,Year
Aviation,U.S. International Commercial Flights (Departures),12/21/2019,"5,012",51,2019
Aviation,U.S. International Commercial Flights (Departures),12/22/2019,"4,662",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/23/2019,"4,516",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/24/2019,"4,036",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/25/2019,"3,947",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/26/2019,"4,504",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/27/2019,"4,563",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/28/2019,"4,949",52,2019
Aviation,U.S. International Commercial Flights (Departures),12/29/2019,"4,611",53,2019
Aviation,U.S. International Commercial Flights (Departures),12/30/2019,"4,418",53,2019
Aviation,U.S. International Commercial Flights (Departures),12/31/2019,"4,080",53,2019
Aviation,U.S. International Commercial Flights (Departures),1/1/2020,"4,241",53,2019
Aviation,U.S. International Commercial Flights (Departures),1/2/2020,"4,553",53,2019
Aviation,U.S. International Commercial Flights (Departures),1/3/2020,"4,621",53,2019
Aviation,U.S. International Commercial Flights (Departures),1/4/2020,"4,991",53,2019
Aviation,U.S. International Commercial Flights (Departures),1/5/2020,"4,703",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/6/2020,"4,366",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/7/2020,"4,025",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/8/2020,"4,127",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/9/2020,"4,170",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/10/2020,"4,194",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/11/2020,"4,472",2,2020
Aviation,U.S. International Commercial Flights (Departures),1/12/2020,"4,166",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/13/2020,"4,045",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/14/2020,"3,793",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/15/2020,"3,955",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/16/2020,"4,101",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/17/2020,"4,163",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/18/2020,"4,338",3,2020
Aviation,U.S. International Commercial Flights (Departures),1/19/2020,"4,150",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/20/2020,"4,074",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/21/2020,"3,760",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/22/2020,"3,921",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/23/2020,"4,076",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/24/2020,"4,131",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/25/2020,"4,416",4,2020
Aviation,U.S. International Commercial Flights (Departures),1/26/2020,"4,190",5,2020
Aviation,U.S. International Commercial Flights (Departures),1/27/2020,"3,998",5,2020
Aviation,U.S. International Commercial Flights (Departures),1/28/2020,"3,665",5,2020
Aviation,U.S. International Commercial Flights (Departures),1/29/2020,"3,883",5,2020
Aviation,U.S. International Commercial Flights (Departures),1/30/2020,"4,075",5,2020
Aviation,U.S. International Commercial Flights (Departures),1/31/2020,"4,150",5,2020
Aviation,U.S. International Commercial Flights (Departures),2/1/2020,"4,399",5,2020
Aviation,U.S. International Commercial Flights (Departures),2/2/2020,"4,100",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/3/2020,"3,963",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/4/2020,"3,604",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/5/2020,"3,818",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/6/2020,"3,910",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/7/2020,"3,915",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/8/2020,"4,300",6,2020
Aviation,U.S. International Commercial Flights (Departures),2/9/2020,"3,970",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/10/2020,"3,871",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/11/2020,"3,647",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/12/2020,"3,841",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/13/2020,"4,002",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/14/2020,"4,181",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/15/2020,"4,554",7,2020
Aviation,U.S. International Commercial Flights (Departures),2/16/2020,"4,167",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/17/2020,"4,067",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/18/2020,"3,793",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/19/2020,"3,966",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/20/2020,"4,105",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/21/2020,"4,161",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/22/2020,"4,601",8,2020
Aviation,U.S. International Commercial Flights (Departures),2/23/2020,"4,247",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/24/2020,"4,069",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/25/2020,"3,847",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/26/2020,"3,950",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/27/2020,"3,952",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/28/2020,"4,177",9,2020
Aviation,U.S. International Commercial Flights (Departures),2/29/2020,"4,570",9,2020
Aviation,U.S. International Commercial Flights (Departures),3/1/2020,"4,253",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/2/2020,"4,077",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/3/2020,"3,892",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/4/2020,"4,003",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/5/2020,"4,157",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/6/2020,"4,248",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/7/2020,"4,697",10,2020
Aviation,U.S. International Commercial Flights (Departures),3/8/2020,"4,293",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/9/2020,"4,059",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/10/2020,"3,912",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/11/2020,"4,004",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/12/2020,"4,124",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/13/2020,"4,161",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/14/2020,"4,520",11,2020
Aviation,U.S. International Commercial Flights (Departures),3/15/2020,"4,019",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/16/2020,"3,600",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/17/2020,"3,197",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/18/2020,"3,121",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/19/2020,"3,003",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/20/2020,"2,786",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/21/2020,"2,899",12,2020
Aviation,U.S. International Commercial Flights (Departures),3/22/2020,"2,284",13,2020
Aviation,U.S. International Commercial Flights (Departures),3/23/2020,"1,597",13,2020
Aviation,U.S. International Commercial Flights (Departures),3/24/2020,"1,305",13,2020
Aviation,U.S. International Commercial Flights (Departures),3/25/2020,"1,164",13,2020
Aviation,U.S. International Commercial Flights (Departures),3/26/2020,"1,003",13,2020
Aviation,U.S. International Commercial Flights (Departures),3/27/2020,895,13,2020
Aviation,U.S. International Commercial Flights (Departures),3/28/2020,843,13,2020
Aviation,U.S. International Commercial Flights (Departures),3/29/2020,680,14,2020
Aviation,U.S. International Commercial Flights (Departures),3/30/2020,624,14,2020
Aviation,U.S. International Commercial Flights (Departures),3/31/2020,626,14,2020
Aviation,U.S. International Commercial Flights (Departures),4/1/2020,571,14,2020
Aviation,U.S. International Commercial Flights (Departures),4/2/2020,534,14,2020
Aviation,U.S. International Commercial Flights (Departures),4/3/2020,558,14,2020
Aviation,U.S. International Commercial Flights (Departures),4/4/2020,523,14,2020
Aviation,U.S. International Commercial Flights (Departures),4/5/2020,510,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/6/2020,471,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/7/2020,432,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/8/2020,452,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/9/2020,431,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/10/2020,407,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/11/2020,393,15,2020
Aviation,U.S. International Commercial Flights (Departures),4/12/2020,362,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/13/2020,394,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/14/2020,387,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/15/2020,396,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/16/2020,399,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/17/2020,405,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/18/2020,352,16,2020
Aviation,U.S. International Commercial Flights (Departures),4/19/2020,332,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/20/2020,326,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/21/2020,348,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/22/2020,399,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/23/2020,415,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/24/2020,411,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/25/2020,395,17,2020
Aviation,U.S. International Commercial Flights (Departures),4/26/2020,355,18,2020
Aviation,U.S. International Commercial Flights (Departures),4/27/2020,332,18,2020
Aviation,U.S. International Commercial Flights (Departures),4/28/2020,342,18,2020
Aviation,U.S. International Commercial Flights (Departures),4/29/2020,409,18,2020
Aviation,U.S. International Commercial Flights (Departures),4/30/2020,415,18,2020
Aviation,U.S. International Commercial Flights (Departures),5/1/2020,426,18,2020
Aviation,U.S. International Commercial Flights (Departures),5/2/2020,353,18,2020
Aviation,U.S. International Commercial Flights (Departures),5/3/2020,330,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/4/2020,342,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/5/2020,349,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/6/2020,388,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/7/2020,432,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/8/2020,423,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/9/2020,367,19,2020
Aviation,U.S. International Commercial Flights (Departures),5/10/2020,376,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/11/2020,378,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/12/2020,364,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/13/2020,430,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/14/2020,441,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/15/2020,427,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/16/2020,389,20,2020
Aviation,U.S. International Commercial Flights (Departures),5/17/2020,382,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/18/2020,359,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/19/2020,357,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/20/2020,456,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/21/2020,459,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/22/2020,436,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/23/2020,394,21,2020
Aviation,U.S. International Commercial Flights (Departures),5/24/2020,395,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/25/2020,394,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/26/2020,385,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/27/2020,447,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/28/2020,461,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/29/2020,440,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/30/2020,387,22,2020
Aviation,U.S. International Commercial Flights (Departures),5/31/2020,388,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/1/2020,439,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/2/2020,418,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/3/2020,493,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/4/2020,535,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/5/2020,534,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/6/2020,512,23,2020
Aviation,U.S. International Commercial Flights (Departures),6/7/2020,490,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/8/2020,472,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/9/2020,471,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/10/2020,533,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/11/2020,556,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/12/2020,552,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/13/2020,510,24,2020
Aviation,U.S. International Commercial Flights (Departures),6/14/2020,490,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/15/2020,507,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/16/2020,524,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/17/2020,563,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/18/2020,617,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/19/2020,611,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/20/2020,583,25,2020
Aviation,U.S. International Commercial Flights (Departures),6/21/2020,538,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/22/2020,557,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/23/2020,555,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/24/2020,611,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/25/2020,653,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/26/2020,655,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/27/2020,617,26,2020
Aviation,U.S. International Commercial Flights (Departures),6/28/2020,577,27,2020
Aviation,U.S. International Commercial Flights (Departures),6/29/2020,571,27,2020
Aviation,U.S. International Commercial Flights (Departures),6/30/2020,554,27,2020
Aviation,U.S. International Commercial Flights (Departures),7/1/2020,789,27,2020
Aviation,U.S. International Commercial Flights (Departures),7/2/2020,870,27,2020
Aviation,U.S. International Commercial Flights (Departures),7/3/2020,898,27,2020
Aviation,U.S. International Commercial Flights (Departures),7/4/2020,833,27,2020
Aviation,U.S. International Commercial Flights (Departures),7/5/2020,804,28,2020
Aviation,U.S. International Commercial Flights (Departures),7/6/2020,823,28,2020
Aviation,U.S. International Commercial Flights (Departures),7/7/2020,842,28,2020
Aviation,U.S. International Commercial Flights (Departures),7/8/2020,932,28,2020
Aviation,U.S. International Commercial Flights (Departures),7/9/2020,"1,000",28,2020
Aviation,U.S. International Commercial Flights (Departures),7/10/2020,"1,013",28,2020
Aviation,U.S. International Commercial Flights (Departures),7/11/2020,"1,015",28,2020
Aviation,U.S. International Commercial Flights (Departures),7/12/2020,936,29,2020
Aviation,U.S. International Commercial Flights (Departures),7/13/2020,907,29,2020
Aviation,U.S. International Commercial Flights (Departures),7/14/2020,866,29,2020
Aviation,U.S. International Commercial Flights (Departures),7/15/2020,981,29,2020
Aviation,U.S. International Commercial Flights (Departures),7/16/2020,"1,026",29,2020
Aviation,U.S. International Commercial Flights (Departures),7/17/2020,"1,061",29,2020
Aviation,U.S. International Commercial Flights (Departures),7/18/2020,"1,054",29,2020
Aviation,U.S. International Commercial Flights (Departures),7/19/2020,987,30,2020
Aviation,U.S. International Commercial Flights (Departures),7/20/2020,938,30,2020
Aviation,U.S. International Commercial Flights (Departures),7/21/2020,874,30,2020
Aviation,U.S. International Commercial Flights (Departures),7/22/2020,954,30,2020
Aviation,U.S. International Commercial Flights (Departures),7/23/2020,"1,032",30,2020
Aviation,U.S. International Commercial Flights (Departures),7/24/2020,"1,040",30,2020
Aviation,U.S. International Commercial Flights (Departures),7/25/2020,"1,016",30,2020
Aviation,U.S. International Commercial Flights (Departures),7/26/2020,971,31,2020
Aviation,U.S. International Commercial Flights (Departures),7/27/2020,924,31,2020
Aviation,U.S. International Commercial Flights (Departures),7/28/2020,845,31,2020
Aviation,U.S. International Commercial Flights (Departures),7/29/2020,939,31,2020
Aviation,U.S. International Commercial Flights (Departures),7/30/2020,944,31,2020
Aviation,U.S. International Commercial Flights (Departures),7/31/2020,"1,001",31,2020
Aviation,U.S. International Commercial Flights (Departures),8/1/2020,"1,046",31,2020
Aviation,U.S. International Commercial Flights (Departures),8/2/2020,"1,048",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/3/2020,"1,021",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/4/2020,867,32,2020
Aviation,U.S. International Commercial Flights (Departures),8/5/2020,"1,018",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/6/2020,"1,068",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/7/2020,"1,124",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/8/2020,"1,130",32,2020
Aviation,U.S. International Commercial Flights (Departures),8/9/2020,"1,071",33,2020
Aviation,U.S. International Commercial Flights (Departures),8/10/2020,"1,018",33,2020
Aviation,U.S. International Commercial Flights (Departures),8/11/2020,869,33,2020
Aviation,U.S. International Commercial Flights (Departures),8/12/2020,995,33,2020
Aviation,U.S. International Commercial Flights (Departures),8/13/2020,"1,045",33,2020
Aviation,U.S. International Commercial Flights (Departures),8/14/2020,"1,103",33,2020
Aviation,U.S. International Commercial Flights (Departures),8/15/2020,"1,130",33,2020
Aviation,U.S. International Commercial Flights (Departures),8/16/2020,"1,074",34,2020
Aviation,U.S. International Commercial Flights (Departures),8/17/2020,998,34,2020
Aviation,U.S. International Commercial Flights (Departures),8/18/2020,880,34,2020
Aviation,U.S. International Commercial Flights (Departures),8/19/2020,993,34,2020
Aviation,U.S. International Commercial Flights (Departures),8/20/2020,"1,084",34,2020
Aviation,U.S. International Commercial Flights (Departures),8/21/2020,"1,093",34,2020
Aviation,U.S. International Commercial Flights (Departures),8/22/2020,"1,130",34,2020
Aviation,U.S. International Commercial Flights (Departures),8/23/2020,"1,074",35,2020
Aviation,U.S. International Commercial Flights (Departures),8/24/2020,985,35,2020
Aviation,U.S. International Commercial Flights (Departures),8/25/2020,896,35,2020
Aviation,U.S. International Commercial Flights (Departures),8/26/2020,970,35,2020
Aviation,U.S. International Commercial Flights (Departures),8/27/2020,"1,004",35,2020
Aviation,U.S. International Commercial Flights (Departures),8/28/2020,"1,073",35,2020
Aviation,U.S. International Commercial Flights (Departures),8/29/2020,"1,155",35,2020
Aviation,U.S. International Commercial Flights (Departures),8/30/2020,"1,053",36,2020
Aviation,U.S. International Commercial Flights (Departures),8/31/2020,"1,014",36,2020
Aviation,U.S. International Commercial Flights (Departures),9/1/2020,909,36,2020
Aviation,U.S. International Commercial Flights (Departures),9/2/2020,"1,019",36,2020
Aviation,U.S. International Commercial Flights (Departures),9/3/2020,"1,110",36,2020
Aviation,U.S. International Commercial Flights (Departures),9/4/2020,"1,132",36,2020
Aviation,U.S. International Commercial Flights (Departures),9/5/2020,"1,119",36,2020
Aviation,U.S. International Commercial Flights (Departures),9/6/2020,"1,048",37,2020
Aviation,U.S. International Commercial Flights (Departures),9/7/2020,"1,008",37,2020
Aviation,U.S. International Commercial Flights (Departures),9/8/2020,915,37,2020
Aviation,U.S. International Commercial Flights (Departures),9/9/2020,991,37,2020
Aviation,U.S. International Commercial Flights (Departures),9/10/2020,"1,152",37,2020
Aviation,U.S. International Commercial Flights (Departures),9/11/2020,"1,162",37,2020
Aviation,U.S. International Commercial Flights (Departures),9/12/2020,"1,257",37,2020
Aviation,U.S. International Commercial Flights (Departures),9/13/2020,"1,157",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/14/2020,"1,047",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/15/2020,906,38,2020
Aviation,U.S. International Commercial Flights (Departures),9/16/2020,"1,015",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/17/2020,"1,188",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/18/2020,"1,195",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/19/2020,"1,229",38,2020
Aviation,U.S. International Commercial Flights (Departures),9/20/2020,"1,188",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/21/2020,"1,090",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/22/2020,949,39,2020
Aviation,U.S. International Commercial Flights (Departures),9/23/2020,"1,052",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/24/2020,"1,225",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/25/2020,"1,221",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/26/2020,"1,277",39,2020
Aviation,U.S. International Commercial Flights (Departures),9/27/2020,"1,209",40,2020
Aviation,U.S. International Commercial Flights (Departures),9/28/2020,"1,087",40,2020
Aviation,U.S. International Commercial Flights (Departures),9/29/2020,923,40,2020
Aviation,U.S. International Commercial Flights (Departures),9/30/2020,"1,067",40,2020
Aviation,U.S. International Commercial Flights (Departures),10/1/2020,"1,278",40,2020
Aviation,U.S. International Commercial Flights (Departures),10/2/2020,"1,291",40,2020
Aviation,U.S. International Commercial Flights (Departures),10/3/2020,"1,310",40,2020
Aviation,U.S. International Commercial Flights (Departures),10/4/2020,"1,279",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/5/2020,"1,168",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/6/2020,"1,001",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/7/2020,"1,052",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/8/2020,"1,312",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/9/2020,"1,399",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/10/2020,"1,447",41,2020
Aviation,U.S. International Commercial Flights (Departures),10/11/2020,"1,349",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/12/2020,"1,278",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/13/2020,"1,073",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/14/2020,"1,218",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/15/2020,"1,374",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/16/2020,"1,430",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/17/2020,"1,498",42,2020
Aviation,U.S. International Commercial Flights (Departures),10/18/2020,"1,399",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/19/2020,"1,305",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/20/2020,"1,086",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/21/2020,"1,210",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/22/2020,"1,398",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/23/2020,"1,423",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/24/2020,"1,479",43,2020
Aviation,U.S. International Commercial Flights (Departures),10/25/2020,"1,398",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/26/2020,"1,285",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/27/2020,"1,103",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/28/2020,"1,251",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/29/2020,"1,393",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/30/2020,"1,437",44,2020
Aviation,U.S. International Commercial Flights (Departures),10/31/2020,"1,385",44,2020
Aviation,U.S. International Commercial Flights (Departures),11/1/2020,"1,497",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/2/2020,"1,410",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/3/2020,"1,224",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/4/2020,"1,478",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/5/2020,"1,553",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/6/2020,"1,600",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/7/2020,"1,718",45,2020
Aviation,U.S. International Commercial Flights (Departures),11/8/2020,"1,619",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/9/2020,"1,476",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/10/2020,"1,302",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/11/2020,"1,527",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/12/2020,"1,610",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/13/2020,"1,613",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/14/2020,"1,750",46,2020
Aviation,U.S. International Commercial Flights (Departures),11/15/2020,"1,651",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/16/2020,"1,515",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/17/2020,"1,282",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/18/2020,"1,539",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/19/2020,"1,677",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/20/2020,"1,748",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/21/2020,"1,934",47,2020
Aviation,U.S. International Commercial Flights (Departures),11/22/2020,"1,753",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/23/2020,"1,540",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/24/2020,"1,535",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/25/2020,"1,685",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/26/2020,"1,363",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/27/2020,"1,632",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/28/2020,"1,921",48,2020
Aviation,U.S. International Commercial Flights (Departures),11/29/2020,"1,768",49,2020
Aviation,U.S. International Commercial Flights (Departures),11/30/2020,"1,665",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/1/2020,"1,467",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/2/2020,"1,693",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/3/2020,"1,750",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/4/2020,"1,797",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/5/2020,"1,948",49,2020
Aviation,U.S. International Commercial Flights (Departures),12/6/2020,"1,833",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/7/2020,"1,736",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/8/2020,"1,456",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/9/2020,"1,746",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/10/2020,"1,812",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/11/2020,"1,886",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/12/2020,"2,014",50,2020
Aviation,U.S. International Commercial Flights (Departures),12/13/2020,"1,849",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/14/2020,"1,759",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/15/2020,"1,534",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/16/2020,"1,754",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/17/2020,"1,961",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/18/2020,"2,261",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/19/2020,"2,545",51,2020
Aviation,U.S. International Commercial Flights (Departures),12/20/2020,"2,290",52,2020
Aviation,U.S. International Commercial Flights (Departures),12/21/2020,"2,084",52,2020
Aviation,U.S. International Commercial Flights (Departures),12/22/2020,"2,076",52,2020
